,subproduct_author_id,verified_purchase,review_title,reviews,date,reviewer_name,ratings,people_find_helpful,reviewer_profile_url,start_time,end_time,product_name,brand_name,rank,product_id,author_id
0,AEUWQQ2GPMPJLKASTOW64IPY6J2A,True,"Teeny Tiny hoodie has no room for me, let alone my cat.","Comically small. I usually fit a woman's large, and ordered an XXL that I could fit into, in a tight and squeaky pinch. Definitely would not also fit my cat.

Fabric is not at all stretchy, and I would recommend ordering 3 or 4 sizes up if you can. The XXL I received fits my boyfriend snugly, who typically fits into my old women's medium size hoodies, but hardly leaves room for my quite-small cat. So if you're a medium and you own a chinchilla/ ferret or a wee kitten, the XXL could work for you.

Seriously, don't buy this. Not worth the money.","August 22, 2018",Amazon Customer,2.0,9,https://www.amazon.ca/gp/profile/amzn1.account.AEUWQQ2GPMPJLKASTOW64IPY6J2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-21 08:58:50.660775,2020-09-21 08:58:50.807174,Ladyjiao Womens Mewgaroo Pet Holder Cat Eared kangaroo Pouch Sweatshirt Hoodie,No,"7,924",B002G9UDYG,AE5PVJPICBQ2FOAK5PY6GC3O4CNA
1,AGU2DLZHTMLEX55KNV54R77I4KTA,True,Thin but surprisingly cozy,"I read previous reviews AFTER ordering this hoodie Not the smartest plan, but here we are. From the moment I opened the package I noticed immediately the quality of the hoodie is not the best, but for the price I'm not going to complain too much. The size was surprisingly okay. I was anticipating something that was too small, that I might get stuck in - but it's actually fairly baggy and honestly quite comfortable despite the thin fabric. It feels like something one might wear to bed.

The pouch is quite big and looks comfortable with a soft lining, but my cat doesn't seem to like the hoodie at all - save for the hoodie ties and pom-pom ends. The pouch itself is big enough to accomodate him... But I don't plan to walk around with him in it. He's in the 10-13lb range. I think it will be a strictly cuddle-on-the-couch hoodie.","October 17, 2019",Heidi,4.0,5,https://www.amazon.ca/gp/profile/amzn1.account.AGU2DLZHTMLEX55KNV54R77I4KTA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-21 08:58:50.813030,2020-09-21 08:58:50.945765,Ladyjiao Womens Mewgaroo Pet Holder Cat Eared kangaroo Pouch Sweatshirt Hoodie,No,"7,924",B002G9UDYG,AE5PVJPICBQ2FOAK5PY6GC3O4CNA
2,AFXNFDJCNKQXCDBXUMRMKK2TKVIA,True,"Too small, too thin and doesn't even fit a kitten!","I'm pretty sure I received the wrong size. The sticker said XL and I measured myself based on the size chart but it's SO TINY. I usually fit in a medium but got a couple sizes up based on reviews and it can't even fit my ragdoll kitten :/ He's 6 months old and it won't fit him, a huge waste of money. I've been trying to find a way to contact the store to see if I got the wrong size but I can't find a way to get in contact. Can't return to amazon due to the amount of cat hair already on it. Super disappointed. You might as well make yourself one at this price.","September 1, 2020",Jess,1.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AFXNFDJCNKQXCDBXUMRMKK2TKVIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-21 08:58:50.951621,2020-09-21 08:58:51.097044,Ladyjiao Womens Mewgaroo Pet Holder Cat Eared kangaroo Pouch Sweatshirt Hoodie,No,"7,924",B002G9UDYG,AE5PVJPICBQ2FOAK5PY6GC3O4CNA
3,AERW3BEQV6EZY6TPKKH2CAFGZPIQ,True,"As advertised, but cat hates it.","The sweater fits as advertised and is what I expected, but my cat absolutely hates this sweater. You have to put an arm under the pocket while cat is inside because it doesn't adequately hold him up (so you can't just put him in the pocket and walk around). This sweater made my cat frustrated and he angrily jumped out of it every time. Note. my cat loves being held and cradled usually. The sweater comes as advertised (in fact it's quite comfy) but be aware that it may not be so fun for your cat...","March 2, 2019",Amazon Customer,3.0,2,https://www.amazon.ca/gp/profile/amzn1.account.AERW3BEQV6EZY6TPKKH2CAFGZPIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-21 08:58:51.100948,2020-09-21 08:58:51.236611,Ladyjiao Womens Mewgaroo Pet Holder Cat Eared kangaroo Pouch Sweatshirt Hoodie,No,"7,924",B002G9UDYG,AE5PVJPICBQ2FOAK5PY6GC3O4CNA
4,AEHN62Q57LN37GU6Q3HPTDXKOGYQ,True,My cat rescuer loved it.,"My sister rescued our cat who was being bullied by our other cat and dog. So this was a thank-you gift. She loved it!! Some reviews said to size up, which I did. But I found the size right on. The material is a bit cheap, so I give it 4 stars. But it's a great gift. Our cat is tiny, so no issues fitting in the pouch.","December 26, 2019",comet6comet,4.0,One,https://www.amazon.ca/gp/profile/amzn1.account.AEHN62Q57LN37GU6Q3HPTDXKOGYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-21 08:58:51.241493,2020-09-21 08:58:51.371299,Ladyjiao Womens Mewgaroo Pet Holder Cat Eared kangaroo Pouch Sweatshirt Hoodie,No,"7,924",B002G9UDYG,AE5PVJPICBQ2FOAK5PY6GC3O4CNA
5,AEWQTN23FIQWOIGOQJQBGMDDUZ2A,True,Cute and Accommodating,"Very happy with this purchase overall, and did go up two sizes to allow for extra wiggle room in the kangaroo pouch for the critter. Only downside is that even after washing, I found the fabric to have a very odd/potent smell which is somewhat off putting. Hoping it will just wear off!","April 23, 2018",Kathryn Simpson-Brown,4.0,4,https://www.amazon.ca/gp/profile/amzn1.account.AEWQTN23FIQWOIGOQJQBGMDDUZ2A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-21 08:58:51.375204,2020-09-21 08:58:51.511844,Ladyjiao Womens Mewgaroo Pet Holder Cat Eared kangaroo Pouch Sweatshirt Hoodie,No,"7,924",B002G9UDYG,AE5PVJPICBQ2FOAK5PY6GC3O4CNA
6,AFTWEI44RPTOFCU37AZVGW5TRGNQ,True,"Sizing good, cat too fat","I swear my cat isn't super obese, just a little chunky... but after 1 or 2 uses of this sweater I can see the inner seams coming undone. It's just not constructed super well for an adult cat. Kittens and skinny cats shouldn't cause the seams to start loosening... Otherwise comfy, fits me great, and cute design.","April 5, 2020",Hannah,4.0,One,https://www.amazon.ca/gp/profile/amzn1.account.AFTWEI44RPTOFCU37AZVGW5TRGNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-21 08:58:51.515749,2020-09-21 08:58:51.643630,Ladyjiao Womens Mewgaroo Pet Holder Cat Eared kangaroo Pouch Sweatshirt Hoodie,No,"7,924",B002G9UDYG,AE5PVJPICBQ2FOAK5PY6GC3O4CNA
7,AFKT7EJ4JOVWRK3KAOHSVGJIX7SA,True,"Buy 1 size up, fast shipping","Got this for a present for my girlfriend. After reading reviews, I bought 1 size up (medium instead of small) and it fit my girlfriend perfectly! It arrived a lot faster than I thought it would as well!","July 18, 2017",Toria,5.0,7,https://www.amazon.ca/gp/profile/amzn1.account.AFKT7EJ4JOVWRK3KAOHSVGJIX7SA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-21 08:58:51.647506,2020-09-21 08:58:51.783171,Ladyjiao Womens Mewgaroo Pet Holder Cat Eared kangaroo Pouch Sweatshirt Hoodie,No,"7,924",B002G9UDYG,AE5PVJPICBQ2FOAK5PY6GC3O4CNA
8,AFAR5YBBMTNIEUVF2WRITV6NFD3A,True,Bon produit,"J’ai acheté ce chandail pour porter mon chihuahua. Elle adore ça. Je porte habituellement du 2xl et j’ai commandé le 3xl il est juste de la bonne taille, mais le tissu n’est pas extensible. J’ai l’intention de le porter au camping cet été, alors le tissu assez mince le rendra confortable à ce moment de l’année. Les manches sont quand même très longues mais assez étroites. La pochette où on installe l’animal est faite de tissu très doux et est munie d’une fermeture éclaire tout le tour pour la retirer facilement lors du lavage. C’est un beau produit en général.","January 25, 2020",Syndia,4.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AFAR5YBBMTNIEUVF2WRITV6NFD3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-21 08:58:51.795859,2020-09-21 08:58:51.921763,Ladyjiao Womens Mewgaroo Pet Holder Cat Eared kangaroo Pouch Sweatshirt Hoodie,No,"7,924",B002G9UDYG,AE5PVJPICBQ2FOAK5PY6GC3O4CNA
9,AGQ7KFWOJVURTE4XWQCO2AZBKZ6Q,True,"Super cute, kinda cheap though",This is hilarious. I have an 8 lbs toy poodle and she fits well. A little snug but she actually seemed to enjoy being a little joey. The material feels cheap and thin and the hood is small but overall I'm fairly happy. If you follow their size chart then sizing shouldn't be an issue.,"February 17, 2018",Amazon Customer,4.0,2,https://www.amazon.ca/gp/profile/amzn1.account.AGQ7KFWOJVURTE4XWQCO2AZBKZ6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-21 08:58:51.925667,2020-09-21 08:58:52.053522,Ladyjiao Womens Mewgaroo Pet Holder Cat Eared kangaroo Pouch Sweatshirt Hoodie,No,"7,924",B002G9UDYG,AE5PVJPICBQ2FOAK5PY6GC3O4CNA
