,author_id,verified_purchase,review_title,reviews,date,reviewer_name,ratings,people_find_helpful,reviewer_profile_url,start_time,end_time,product_name,brand_name,rank,product_id
0,AHWARHTGIUBCL5NATTLSNB7AAFXA,True,Love everything about these! Great company too.,"I love this company! And these glasses! I ordered a pair and they were delivered fast and looked identical to the photos however they were crooked, so I wrote a review about it. The company contacted me the same day apologizing for how shipping can cause this and explained how i could fix them. They sent a link to a video that actually worked! And also offered to send me a brand new pair. I received the new pair today after only 3 days and they're perfect. I now have 2 pairs of sunglasses I LOVE and they both came with a year warranty. This company is amazing. Lovelovelove.","April 12, 2020",tera,5.0,2,https://www.amazon.ca/gp/profile/amzn1.account.AHWARHTGIUBCL5NATTLSNB7AAFXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:42:27.781701,2020-09-20 23:42:28.027507,Carfia Round Polarized Sunglasses for Women UV400 Protection Lens Acetate Frame,No,,B002G9UDYG
1,AGPLN754P3TUXF35DBZOJUBNT3IQ,True,Great customer service,"November 2019 (5/5) : The seller emailed me regarding my review. They offered to send me a new pair of glasses that were bigger in case they were more to my liking. I accepted on the condition that my review was going to reflect their product and if I was unhappy I would say just that. They replied that was fine with them and said they were just trying to do their part to provide good customer service. Well, the sunglasses came and they are great. The change from 48mm to 52mm resolved the glare problem. They are chic and modern pair of polarized sunglasses.

December 2018 (reviewed 2/5): The tint was good, and the overall quality was fine. I wouldnt say they have the feel of something expensive or feel like luxury sunglasses but they were durable and didnt appear cheap. They were small and therefore there was glare from the sun that made seeing in the sun hard - which is sort of the point of sunglasses.","October 16, 2019",MK111,5.0,One,https://www.amazon.ca/gp/profile/amzn1.account.AGPLN754P3TUXF35DBZOJUBNT3IQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:42:28.034340,2020-09-20 23:42:28.227616,Carfia Round Polarized Sunglasses for Women UV400 Protection Lens Acetate Frame,No,,B002G9UDYG
2,AG2SMBXL52EHZCIDVOKAJJ3YH6GQ,True,Amazing sunglasses!,"Awesome sunglasses for the price! They are great quality and the lenses are polarized. I would say they definitely are comparable to my 200$ RayBans. If you’re on the fence about buying these shades, go for it. You won’t regret it!

Editing to add how amazing the customer service is: I bought a pair of sunglasses about a year ago, and noticed the lenses are a bit scratched and have some very fine cracks in them. I emailed carfia’s customer service, and they were so helpful and sent me a new pair right away! I was shocked. I will recommend this brand 100 times over.","June 7, 2020",Michelle Roy,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AG2SMBXL52EHZCIDVOKAJJ3YH6GQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:42:28.233443,2020-09-20 23:42:28.413647,Carfia Round Polarized Sunglasses for Women UV400 Protection Lens Acetate Frame,No,,B002G9UDYG
3,AHLU2W6RHGZASM6NUXDNWDDY4FZQ,True,AMAZING FOR THE PRICE,"these sunglasses are amazing..
i was trying to find good sunglasses which would fit my face and i found these sunglasses to be really amazing..it fits my face perfectly and it has that classy style and look..the frame is well built, the lenses are smooth and clean..
it comes with a case holder and cleaner..
i like the design and the color it is very stylish..i would say it is a very good buy and would want another color..happy with this buy..
this fits perfect if you have a small frame face...
i get compliments a lot and it just feels like a 100$ sunglasses..","August 5, 2020",cassidy rae,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AHLU2W6RHGZASM6NUXDNWDDY4FZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:42:28.420483,2020-09-20 23:42:28.662548,Carfia Round Polarized Sunglasses for Women UV400 Protection Lens Acetate Frame,No,,B002G9UDYG
4,AGPT6TMDC2UG2UPSMT62NWSAJI6Q,True,Great sunglasses glasses for beach or snow,"I was originally unable to find the Prime version of this color in men’s . So I was happy to see that the women’s version are exactly the same ( but in the color combo I wanted).
Great glasses! Stylish, polarized and well priced ( plus come with hard case and cloth)","January 22, 2020",dieseldub,5.0,One,https://www.amazon.ca/gp/profile/amzn1.account.AGPT6TMDC2UG2UPSMT62NWSAJI6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:42:28.668303,2020-09-20 23:42:28.842559,Carfia Round Polarized Sunglasses for Women UV400 Protection Lens Acetate Frame,No,,B002G9UDYG
5,AE6V63XQZ6QZLEH7355IN2KZWWDQ,True,New fan of Carfia,"I am now a fan, and will buy these again as gifts. I was pleasantly surprised at how well it was packaged as well the glasses are really flattering. Again i was pleasantly surprised… i hope all the items i buy from this company will be of equal quality. Well done Carfia.","February 4, 2020",Me,5.0,One,https://www.amazon.ca/gp/profile/amzn1.account.AE6V63XQZ6QZLEH7355IN2KZWWDQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:42:28.847440,2020-09-20 23:42:28.994432,Carfia Round Polarized Sunglasses for Women UV400 Protection Lens Acetate Frame,No,,B002G9UDYG
6,AHYMKXKEOKTCS7ME4OXZGSGTTZKQ,True,Be wary.,While I love everything about these glasses they came totally crooked. The arms are set differently so they sit extremely lop sided. I expect that in 3$ sunglasses not 35$,"March 5, 2019",Amazon Customer,1.0,4,https://www.amazon.ca/gp/profile/amzn1.account.AHYMKXKEOKTCS7ME4OXZGSGTTZKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:42:29.001290,2020-09-20 23:42:29.159706,Carfia Round Polarized Sunglasses for Women UV400 Protection Lens Acetate Frame,No,,B002G9UDYG
7,AH76S3MOYQ4LWHBUOD6U4PS3CU3A,True,Very good glasses but first pair defective,4 stars : First pair my wife received was defective; one of the lense was a different tint (blueish instead of grey) and it caused an annoying glare. We contacted the seller and they sent another pair within a few days. My wife loves them! Thanks to the seller for the good support.,"July 9, 2020",Engel,4.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AH76S3MOYQ4LWHBUOD6U4PS3CU3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:42:29.171418,2020-09-20 23:42:29.317817,Carfia Round Polarized Sunglasses for Women UV400 Protection Lens Acetate Frame,No,,B002G9UDYG
8,AHNX5UZJGGM3MM47IREH6DFEPE5A,True,Can’t go wrong,Great quality. The lenses are indeed polarized and it comes with a nice quality case as well. They aren’t too heavy on the face and are still good quality and I expect them to last for years to come!,"September 17, 2018",JRM,5.0,2,https://www.amazon.ca/gp/profile/amzn1.account.AHNX5UZJGGM3MM47IREH6DFEPE5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:42:29.322698,2020-09-20 23:42:29.547191,Carfia Round Polarized Sunglasses for Women UV400 Protection Lens Acetate Frame,No,,B002G9UDYG
9,AGRJSSKZ2OT6ET7LFUX5ODI5GUNQ,True,Love love love,"These are so great! It comes in a cute box that is such good quality you feel like your buying a pair of sunglasses that cost $200, comes with a sleek case so they dont get scratched and a little cloth for whenever they get dirty. Would highly recommend","July 30, 2018",Emma Howatt,5.0,4,https://www.amazon.ca/gp/profile/amzn1.account.AGRJSSKZ2OT6ET7LFUX5ODI5GUNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,2020-09-20 23:42:29.556952,2020-09-20 23:42:29.839769,Carfia Round Polarized Sunglasses for Women UV400 Protection Lens Acetate Frame,No,,B002G9UDYG
10,AFGYJPL4DQ2UQW3JOTKLBADNLYUA,True,Great for the price,Good sunglasses for the price. Way better than expensive unpolarized ones! I actually just ordered another pair as I lost the first one while travelling. They're great if you want something cute and inexpensive that still protects your eyes and that you can see clearly through. Would recommend!,"July 2, 2018",lea d.,5.0,3,https://www.amazon.ca/gp/profile/amzn1.account.AFGYJPL4DQ2UQW3JOTKLBADNLYUA/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-09-20 23:42:35.059179,2020-09-20 23:42:35.341218,Carfia Round Polarized Sunglasses for Women UV400 Protection Lens Acetate Frame,No,,B002G9UDYG
11,AHQB5N4UE3TLFL5WUJUB7XKODWFQ,True,Great glasses + great customer service! (Edited),"Update: Great customer service + great glasses. Love the fit and polarized lens. My sunglasses first arrived crooked, so they emailed with easy and helpful directions how to fix them and also sent a replacement. Love the glasses will probably buy this brand again!

Original post: I was excited when the glasses arrived, the style was just as I had hoped but when I tried them on they were crooked. The arms are uneven — which makes the look and feel off. Disappointed.","May 11, 2020",Nic,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AHQB5N4UE3TLFL5WUJUB7XKODWFQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-09-20 23:42:35.347231,2020-09-20 23:42:35.519770,Carfia Round Polarized Sunglasses for Women UV400 Protection Lens Acetate Frame,No,,B002G9UDYG
12,AFZOGMABH3HPQ3S3MEP3Y2EDY5RQ,True,Love them!,I’m super picky about sunglasses and never even considered buying online until I came across these. I have a small face/head and find it hard to find ones in person that work so I searched for sunglasses for small faces and these popped up so I took a chance. I love them! They are super good quality and look great. Love that they came in a nice box and a sturdy case to keep them in in my purse too. Very happy with purchase.,"August 17, 2020",Kiri M Figueiredo,5.0,0,https://www.amazon.ca/gp/profile/amzn1.account.AFZOGMABH3HPQ3S3MEP3Y2EDY5RQ/ref=cm_cr_getr_d_gw_btm?ie=UTF8,2020-09-20 23:42:35.524649,2020-09-20 23:42:35.674558,Carfia Round Polarized Sunglasses for Women UV400 Protection Lens Acetate Frame,No,,B002G9UDYG
