,id,date_review_posted,review_title,reviews,verified_purchase,people_find_helpful,ratings,product_url,start,end,reviewer_name,product_category,product_id,author_id
10,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ,"May 23, 2020",Works very well...,"Easy to use for salad but no recommand if you intend to dry a lot of heavy vegies. For all kind of mixed salads, no. 1!",yes,One,5.0,https://www.amazon.ca/Prepworks-Progressive-International-SAL-1000W-Spinner/dp/B0000CF3DH/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 21:34:28.801994,2020-09-16 21:34:38.239698,Suzanne,Electronics,B087Z58PY5,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ
11,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ,"May 23, 2020",Very practical...,"Like family glass pint bottle of milk is available these days on the market, I find that tool very practical. It is working very well for the cleaning but for pint of milk, 1 inch longer would have been a great idea. Important for costumers because with this type of bottle, the milk stay fresh very much longer... Now the seller know!",yes,0,5.0,https://www.amazon.ca/Munchkin-16020-Sponge-Bottle-Brush/dp/B01BVYU0S0/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 21:34:45.351974,2020-09-16 21:34:52.791838,Suzanne,Electronics,B087Z58PY5,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ
12,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ,"May 23, 2020",Amazing...,"This is a great tool in a kitchen. I put in the garbage my old processor (65 watts, 1.5 cup & broken bowl). Quite an improvement with that 500 watts, 2 pints stainless bowl & 2 story cuttings. I made some great and tasty mix of hard vegies very fast, low process. These beauties became small and juicy in only 4 secondes... I put that mix on salad and made ribbons and spaghetti shapes on top of it with smooth others veggies, what a taste! And of course there are hundreds of other things to do with it. Very easy to use and secure, and it take half a minute to clean it, not a dream no more mess! The second shut will be a giant hamburger made with real slice of steak and beacon, ouf... Have fun with it.",yes,One,5.0,https://www.amazon.ca/YISSVIC-Processor-Electric-Stainless-Vegetables/dp/B083FPNBM6/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 21:34:59.893756,2020-09-16 21:35:06.325390,Suzanne,Electronics,B087Z58PY5,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ
13,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ,"May 21, 2020",One of my best...,"So creative design and story and more, full of surprises. Many thanks!",yes,One,5.0,https://www.amazon.ca/MyTona-Seekers-Notes%C2%AE-Hidden-Mystery/dp/B018R255DY/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 21:35:14.420677,2020-09-16 21:35:20.858416,Suzanne,Electronics,B087Z58PY5,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ
14,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ,"April 25, 2020",Quite a difference...,"I actually love these bath towels. Like they are made of 100% cotton, I prefer them to be a bit thinner than those in polyester because they are drying faster. And because of this kind of material, they absorb more water on your body and are much more soft. Many thanks!",yes,0,5.0,https://www.amazon.ca/Pack-Multi-Color-Bath-Towel/dp/B07GHCB6BL/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 21:35:27.966060,2020-09-16 21:35:37.394965,Suzanne,Electronics,B087Z58PY5,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ
15,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ,"April 23, 2020",Perfect...,"I made a gift to myself with this one, that is for sure. The writing & reading goes at the speed of light compare to many others I have. Unless for a specific tasks, no more big slow USB sticks. I will go right away to buying another one...",yes,0,5.0,https://www.amazon.ca/Netac-128GB-Micro-microSDXC-Memory/dp/B083DJFH9B/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 21:35:46.506996,2020-09-16 21:35:54.947502,Suzanne,Electronics,B087Z58PY5,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ
16,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ,"April 23, 2020",I was waiting for that....,"I bought a pair 2 months ago at the drugs store and I usually took care of it like my own eyes... Last week with no incidents the rubber on one side felt apart, probably dried. All that to say that the minute a touched these new ones, I already knew they will last longer. And more, each of them are lighter because they do not have metal all around the glass, so a more beautiful nose on the long run... You also have one of them made to cut the blue light when working or reading on computer. You will see which one do that by placing it on your screen, the glasses become yellow color. Other important thing, I was always searching it everywhere, so now I have one in the living room, bedroom, deskwork, purse. All theses pro for the quarter of the price I paid for my old one, many thanks!",yes,One,5.0,https://www.amazon.ca/Eyekepper-Readers-Half-Rim-Reading-Computer/dp/B01DK60TEC/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 21:36:05.065078,2020-09-16 21:36:11.503617,Suzanne,Electronics,B087Z58PY5,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ
17,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ,"April 23, 2020",I enjoy it...,"Like mine was as old as the pyramids, this is a plus for sure. More room for cards and a bit of space on booth side for money and even keys. It is more secure with the zipper and also be made of real quality leather. A great deal, many thanks...",yes,0,5.0,https://www.amazon.ca/Meowoo-Blocking-Genuine-Leather-Accordion/dp/B07RDCZZ68/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 21:36:19.602143,2020-09-16 21:36:26.027434,Suzanne,Electronics,B087Z58PY5,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ
18,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ,"April 23, 2020",Love it...,"Fits like gloves for my 6.4'' cell! Plus, the 2 inside pockets are made of the same metal gold stuffs. Probably an improvement not described in the details products. For sure I do not regret...",yes,7,5.0,https://www.amazon.ca/Fireproof-Passport-Anti-Tracking-Protection-Anti-Theft/dp/B07VW71BG6/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 21:36:34.147786,2020-09-16 21:36:40.522585,Suzanne,Electronics,B087Z58PY5,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ
19,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ,"April 23, 2020",Really good...,"So happy that we can personalize the inside box with our own cards, great idea! And like I do not have a lot of it, this little case perfectly fits my needs. I also enjoy the fact that it is also a two cases in one, one over the other, with a lock to each of it. That mean you do not have to display all your cards when you open it. Many thanks...",yes,0,5.0,https://www.amazon.ca/Protective-Aluminum-Carrying-Customizable-Interior/dp/B00X5BAXIU/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 21:36:48.641749,2020-09-16 21:36:55.170135,Suzanne,Electronics,B087Z58PY5,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ
20,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ,"April 20, 2020",Very well made and easy to control...,"Minimalist app but fast to settle and interesting basic choices of nature sound. You can settle until 8 hours with the same sound and with some of them you can also add or not music and special effects (thunder, rain, etc...). Like I was looking for a very long period of time at night, I was very happy to find this app. But because there is no way to manage the beat sound (slow or fast), it wasn't working as I expected at night. But during the day I really love it, no need to restart again and again... So do not hesitate and say many thanks to this developer!",yes,0,5.0,https://www.amazon.ca/Hien-Nguyen-Nature-Sounds-Relaxing/dp/B01L8KYY8Y/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 21:37:05.288051,2020-09-16 21:37:13.726363,Suzanne,Electronics,B087Z58PY5,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ
21,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ,"April 19, 2020",Perfect...,"I love it because it is easier to grab the tablet for me now and safer with the solid plastic corners. I also enjoy the 2 ways to use it for reading and playing. Practical, when you close the case the tablet goes in sleep and wake up when you open the covert. The outside is very well made, it looks like material stuff (mesh) but it is in plastic, great quality and easy to clean. The interior is smooth synthetic suede, good protection for the screen and also very easy to clean. Thanks!",yes,One,5.0,https://www.amazon.ca/DDJTECH-Generation-Release-Shock-Absorption-Protective/dp/B0822LJCWL/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 21:37:22.839580,2020-09-16 21:37:30.276716,Suzanne,Electronics,B087Z58PY5,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ
22,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ,"April 16, 2020",One of the best for any systems...,"You can choose your background image, your tiles, your music or not, language, etc... Plus you have immediately access to more than hundreds of free unique design games with not so intrusive ads. For less than the price of a cup a coffee you can avoid the these little ads if you like and they will give you another + hundreds of other unique design games to play. Hey we're in 2020, yes it is still possible. I have them with all my devices since 2014 (Windows 10, Androïd, Fire) and have never been bothering from them. Thanks!",yes,One,5.0,https://www.amazon.ca/Kristanix-Studios-Mahjong-Epic/dp/B00FIW5BZE/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 21:37:38.380986,2020-09-16 21:37:46.835947,Suzanne,Electronics,B087Z58PY5,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ
23,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ,"March 18, 2020",One year with better water...,"I bought a new Brita, which had one included standard filter, and with this good value price of 5 others, no worry for a long time. I had no more taste of fluor and much more. This is a good bargain and decision...",yes,One,5.0,https://www.amazon.ca/Brita-Pitcher-Advanced-Replacement-Filters/dp/B01IH34UMA/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 21:37:55.942674,2020-09-16 21:38:03.304401,Suzanne,Electronics,B087Z58PY5,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ
24,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ,"March 18, 2020",Practical and comfortable...,"These snickers were quite a big suprise for me. I love them so much. I choose a smaller pair at first but it was too narrow for me and I immediatly asked for a second order with 2 cm more lenght, perfect! The company support is also very kind. Imagine, they refund me my first order even before receiving it at their store. Many thanks.",yes,One,5.0,https://www.amazon.ca/SYKT-Running-Fashion-Sneakers-Walking/dp/B0824QNNXX/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 21:38:11.419801,2020-09-16 21:38:19.843858,Suzanne,Electronics,B087Z58PY5,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ
25,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ,"March 18, 2020",Was dreaming of it..,"So comfortable, like a very light skidoo pair. First big test yesterday, it was sticky snowing with a lot of sluch in the street. Warmed and really waterproof after around an half hour walk in full water. Thanks.",yes,0,5.0,https://www.amazon.ca/Lauwodun-Outdoor-Running-Sneakers-Resistance/dp/B07XCTDLQT/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 21:38:28.949186,2020-09-16 21:38:37.370524,Suzanne,Electronics,B087Z58PY5,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ
26,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ,"March 9, 2020",Easy and practical,"Practical on every hdmi & 4k devices. It has a very good quality on my 60/fsec one. But like everyone knows, good results are also related to our internet speed... I like too the possibility to add many channels and other ppv movies options. Have fun...",yes,0,5.0,https://www.amazon.ca/Stick-All-New-Remote-streaming-player/dp/B079QH9GG7/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 21:38:44.478481,2020-09-16 21:38:53.895178,Suzanne,Electronics,B087Z58PY5,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ
27,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ,"March 4, 2020",Perfect for me...,Find immediately its drivers online as soon as you plug it to your computer. Nothing else to do to make it works. Thanks.,yes,0,5.0,https://www.amazon.ca/Lychee-External-Writer-Recorder-Reader/dp/B00UIZDFNQ/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 21:39:03.001019,2020-09-16 21:39:09.419379,Suzanne,Electronics,B087Z58PY5,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ
28,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ,"February 14, 2020","Happy, happy, happy....","Great services and product. I had some problem to connect it to my TVs with no bluetooth.) I contact the seller and had immediately the answer about how to do it the right way. The ""SZMDLX"" device on USB Tv (red light), the 3mm plug side on your other devices (casque or any sound switch for a 3 mm), it works perfectly. So take your bluetooth headphone (blue Light) and, enjoy watching TV with a small device rather than an astronaut casque...",yes,One,5.0,https://www.amazon.ca/SZMDLX-Bluetooth-Transmitter-Receiver-Headphones/dp/B07VC413VQ/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 21:39:18.518736,2020-09-16 21:39:27.970538,Suzanne,Electronics,B087Z58PY5,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ
29,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ,"January 17, 2020",Grandeur parfaite,"J'aime beaucoup ces sous-plats, hyper pratiques pour y déposer quoi que ce soit. Facile d'entretien, laver à sec au-dessus de l'évier et sous l'eau. La résistance à la chaleur excessive est excellente.",yes,0,5.0,https://www.amazon.ca/Silicone-Multi-Purpose-Flexible-Dishwasher-Resistant/dp/B076CN17GD/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 21:39:35.067758,2020-09-16 21:39:41.394980,Suzanne,Electronics,B087Z58PY5,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ
30,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ,"January 17, 2020",Une très bonne qualité,"Les livres de ma biblio sont extrèmement pesants et ces petites tablettes tiennent parfaitement le coup. Et je n'ai pas fini d'ajouter des cartables puis, j'ai une confiance absolue de la solidité. Le tout est également arrivé très bien emballé et sans aucune égratignure. J'ai eu à contacter le vendeur et j'ai reçu je dois dire, une aide exceptionnelle et au-delà de mes attentes à toutes mes questions. Les photos sont là dans le but d'y voir plus clair au niveau d'un ordre de grandeur.",yes,0,5.0,https://www.amazon.ca/Rustic-Bookshelf-Bookcase-Storage-Shelves/dp/B07K1S48H9/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 21:39:51.498189,2020-09-16 21:39:58.920868,Suzanne,Electronics,B087Z58PY5,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ
31,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ,"January 17, 2020",J'aime beaucoup...,"Bien contente d'avoir suivi les instructions des autres clientes à savoir, prendre un point plus grand, elle sont ainsi parfaite! Je crois que c'est dû à la forme car je chausse du ""7 cdn"" ou ""39 eu"" et, j'ai choisi le ""8.5"" us. Si la mousse mémoire se tappe avec le temps, j'y reviendrai. Douce & chaude plus que je pensais, j'apprécie. Le désavantage, la semelle est en plastic et c'est bruyant, ce que l'on ne s'attends sûrement pas d'une pantouffle... Pas possible la nuit de marcher avec ça dans un appartement. Le choix d'une semelle en rubber silencieuse aurait été beaucoup plus judicieux pour ce type d'accessoire mais bon, une question de prix je présume. Néanmoins, je les garde car dans l'ensemble elles me plaisent bien.",yes,0,4.0,https://www.amazon.ca/Roxoni-Womens-Slippers-Suede-Memory/dp/B07WSDFNQX/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 21:40:07.028566,2020-09-16 21:40:16.461566,Suzanne,Electronics,B087Z58PY5,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ
32,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ,"December 27, 2019",Windows 10,"Je ne peux certifier si c'est la dernière mise à jour sur le système Windows 10, version 1909, mais cette clé, malheureusement, n'a pas fonctionné sur aucun de mes pcs. Vous pouvez essayer et si vous avec les mêmes résultats que moi, sachez que le vendeur vous rembourse immédiatement dès la réception du produit. Dans mon cas, j'avais continuellement le message d'insérer une autre clé.",yes,2,3.0,https://www.amazon.ca/HyperFIDO-Titanium-U2F-Security-Key/dp/B074N9LQZL/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 21:40:23.585159,2020-09-16 21:40:33.042586,Suzanne,Electronics,B087Z58PY5,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ
33,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ,"December 27, 2019",Très efficace et sent bon,"Nettoie et détache vraiment bien les surfaces de tout type. Arrive même à déloger là où l'eau de javelle non diluée échoue, comme par exemple les ronds de poêle. C'était la première fois que j'utilisais ce genre de produit et je vais pour sûr continuer.",yes,0,5.0,https://www.amazon.ca/Clorox-Wipes-Disinfecting-Lemon-Fresh/dp/B00FK3TJQ8/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 21:40:43.147119,2020-09-16 21:40:52.541355,Suzanne,Electronics,B087Z58PY5,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ
34,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ,"December 27, 2019",Agréablement surprise...,"J'ai acheté pour le prix mais ce produit est plus que doux pour les mains. N'étant pas non plus fan de senteur coconut, j'ai adoré son odeur, douce et légère. Enfin, ce détersif nettoie vraiment efficacement la vaisselle tout en enlevant super bien les résidus de graisse.",yes,0,5.0,https://www.amazon.ca/Palmolive-Concentrated-Liquid-Coconut-Butter/dp/B01MY8VNW9/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 21:40:59.645107,2020-09-16 21:41:09.054361,Suzanne,Electronics,B087Z58PY5,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ
35,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ,"December 27, 2019",Vraiment efficace,"J'avais un peu d'appréhension à utiliser ce produit pour préserver l'environnement mais, il nettoie vraiment légèrement en douceur en plus de dégager un subtil parfum. Indications utiles, coller la pastille sur la cuvette sèche car le lendemain vous l'aurez perdue. Il faut aussi voir à la positionnée là ou le niveau d'eau n'est pas trop fort. Donc, pas directement sous les trous d'eau car vous la perdrez en moins de 3 jours. Ces indications sont évidemment relatives au débit d'écoulement de votre cuvette, mais il est bon de savoir quoi faire si l'on obtiens de loin la durée escompté du produit. En ce qui a trait au total des12 jours annoncés, vous seuls pourrez nous dire si vous y arrivez avec une famille moyenne de 4 utilisateurs!",yes,One,5.0,https://www.amazon.ca/Scrubbing-Bubbles-Cleaning-Mountain-Dispenser/dp/B073VNND4P/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 21:41:18.151766,2020-09-16 21:41:27.612020,Suzanne,Electronics,B087Z58PY5,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ
36,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ,"December 27, 2019",Si bon...,"Produit tellement bon que je le punis! S'il-vous-plait, plus que 18 sachets par emballage.",yes,0,5.0,https://www.amazon.ca/Stash-Tea-Decaf-Spice-Count/dp/B000SRI7AA/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 21:41:36.711966,2020-09-16 21:41:46.087373,Suzanne,Electronics,B087Z58PY5,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ
37,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ,"December 27, 2019",Très bien pensé,La brosse est hyper rigide et nettoie parfaitement bien. Et c'est brillant de pouvoir ajuster l'angle de la petite brosse sous les rebords de la cuvette. Bon rapport de prix & qualité!,yes,0,5.0,https://www.amazon.ca/Scotch-Brite-Toilet-Brush-with-Caddy/dp/B00CPLC3Z2/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 21:41:56.185673,2020-09-16 21:42:03.559395,Suzanne,Electronics,B087Z58PY5,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ
38,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ,"December 27, 2019",Pas si mal...,"Les poils de la brosse sont trop doux pour moi, je la trouve lourde et le manche est trop long! Pour le massage sur l'envers de la brosse et décrit sur le site, le plastic est dęjà lisse et glissant, alors avec avec du savon! Bref, elle ne répond pas du tout à mes attentes. Selon les goûts, peut-être vous plaira-t-elle...",yes,0,4.0,https://www.amazon.ca/Candy86-Handle-Brush-Scrubber-Shower/dp/B07C3FP2HZ/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 21:42:11.666733,2020-09-16 21:42:21.058786,Suzanne,Electronics,B087Z58PY5,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ
39,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ,"December 27, 2019","Sécuritaire, entretien facile","Quel outil de cuisine superbe. Je dois avouer que je n'en avais jamais vu ou essayé aucun de semblable. Si pratique et sécuritaire, fini les brûlures. À donner en cadeaux à vos enfants & amis, ils ne vous oublieront jamais!",yes,One,5.0,https://www.amazon.ca/PrettyCare-Silicone-Professional-Resistant-Potholder/dp/B07L6YXFWF/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-16 21:42:31.218402,2020-09-16 21:42:39.635353,Suzanne,Electronics,B087Z58PY5,AF2KZ4WOB3O7WTB4GOCXFWVEEEJQ
